tweet_id,replies_count,retweets_count,likes_count,target,label,confidence_score
1446555977906597888,1,0,0,1,mild,1
1446556094092902400,1,0,1,0,non-depressed,1
1446556172304142336,0,0,2,0,non-depressed,1
1446556239366811648,0,0,1,2,moderate,0.675
1446556393939431424,0,0,0,0,non-depressed,1
1446556596369297408,2,0,2,0,non-depressed,1
1446556647455920128,0,0,2,0,non-depressed,1
1446556713293910016,1,0,1,0,non-depressed,1
1446556784701935616,0,0,0,0,non-depressed,1
1446556813537816320,0,0,0,0,non-depressed,0.667
1446556825948606464,0,0,0,0,non-depressed,1
1446556900804501504,0,0,0,0,non-depressed,1
1446556934774132736,6,2,35,0,non-depressed,1
1446556948824952832,1,0,0,0,non-depressed,0.67
1446557007490821888,0,0,0,0,non-depressed,1
1446557048167141376,0,0,3,0,non-depressed,1
1446557096842039296,2,0,2,0,non-depressed,1
1446557151392985088,1,0,3,0,non-depressed,1
1446557333799194624,0,0,4,1,mild,0.663
1446557403433078784,0,0,4,0,non-depressed,1
1446557432700833536,2,0,0,1,mild,0.663
1446557436308074496,1,0,7,0,non-depressed,0.663
1446557518004727808,2,0,3,0,non-depressed,1
1446557542558142464,0,0,0,0,non-depressed,1
1446557753879588864,1,0,5,0,non-depressed,0.674
1446557981110374400,0,0,2,0,non-depressed,1
1446558016870957056,0,0,1,0,non-depressed,0.667
1446558023686754304,1,0,2,0,non-depressed,0.667
1446558026283028480,0,0,1,1,mild,0.663
1446558091982647296,4,0,15,1,mild,0.678
1446558120893825024,1,0,0,0,non-depressed,1
1446558145862455296,0,0,0,0,non-depressed,1
1446558161582886912,1,0,1,0,non-depressed,1
1446558319422935040,2,4,12,0,non-depressed,1
1446558330227511296,0,0,5,0,non-depressed,1
1446558371910405888,4,0,2,0,non-depressed,0.663
1446558412502929408,1,0,1,0,non-depressed,1
1446558430483918848,1,0,1,3,severe,1
1446558500524642304,1,1,8,0,non-depressed,1
1446558645664288768,0,0,2,0,non-depressed,0.659
1446558659819884288,0,0,0,1,mild,0.663
1446558689066946304,2,1,2,0,non-depressed,1
1446558701171712000,0,0,0,0,non-depressed,0.674
1446558712055967488,0,0,11,1,mild,0.667
1446558715423956736,2,1,10,0,non-depressed,1
1446558944625889280,1,0,10,0,non-depressed,1
1446559014263918592,0,0,4,0,non-depressed,1
1446559022207938304,0,2,38,0,non-depressed,0.663
1446559083604152320,1,5,20,0,non-depressed,1
1446559087655849984,0,0,0,0,non-depressed,1
1446559088159067904,0,0,0,0,non-depressed,1
1446559102105227264,1,0,1,3,severe,1
1446559113001930752,1,0,1,0,non-depressed,1
1446559127774269440,1,0,1,0,non-depressed,1
1446559168685608704,0,0,5,0,non-depressed,1
1446559274285486080,1,0,1,0,non-depressed,1
1446559294443307008,1,0,0,0,non-depressed,0.686
1446559314051796992,0,0,0,3,severe,1
1446559336407437312,1,0,4,0,non-depressed,1
1446559465352925184,3,0,2,0,non-depressed,0.682
1446559480200761088,0,0,1,0,non-depressed,1
1446559525561982720,0,0,0,0,non-depressed,0.67
1446559544373567488,0,0,1,0,non-depressed,1
1446559584722821120,0,0,1,0,non-depressed,1
1446559647893057536,1,0,0,0,non-depressed,1
1446559671377088512,0,0,0,0,non-depressed,0.659
1446559722702876672,0,1,4,0,non-depressed,1
1446559744903323648,0,0,0,0,non-depressed,1
1446559766600302336,1,0,6,0,non-depressed,0.667
1446559904626475008,0,0,1,2,moderate,0.67
1446560016417361920,0,0,1,2,moderate,0.651
1446560033857277952,0,0,0,0,non-depressed,1
1446560211746099200,3,0,2,0,non-depressed,1
1446560296752058368,0,0,5,0,non-depressed,1
1446560306474491904,0,0,0,2,moderate,0.655
1446560392394772480,1,0,1,0,non-depressed,1
1446560424078442496,0,1,6,0,non-depressed,1
1446560468911460352,2,1,0,0,non-depressed,0.659
1446560656849833984,1,0,5,0,non-depressed,1
1446560858012889088,0,0,0,0,non-depressed,0.663
1446560872340590592,0,0,3,0,non-depressed,1
1446561040095793152,0,0,0,0,non-depressed,0.674
1446561047339438080,1,0,6,1,mild,0.667
1446561164343738368,1,0,0,2,moderate,0.67
1446561293947719680,0,0,0,0,non-depressed,1
1446561408498479104,0,0,0,0,non-depressed,0.659
1446561803761291264,1,0,7,0,non-depressed,0.674
1446561865622953984,0,0,3,0,non-depressed,0.651
1446561982384115712,0,0,0,0,non-depressed,1
1446562107357601536,1,0,0,0,non-depressed,1
1446562222487052288,0,0,1,0,non-depressed,1
1446562578474299136,0,0,0,0,non-depressed,0.67
1446562665212661504,0,0,0,0,non-depressed,1
1446562671151747072,0,0,0,1,mild,0.686
1446562734598881280,0,0,4,0,non-depressed,1
1446562854749052928,2,0,0,0,non-depressed,1
1446562861128499200,0,0,2,0,non-depressed,1
1446563086672990208,1,1,3,1,mild,0.67
1446563114607071232,0,0,0,0,non-depressed,0.667
1446563132193841152,1,0,0,0,non-depressed,1
1446563181372051456,0,0,0,1,mild,1
1446563299533983488,1,0,1,0,non-depressed,0.667
1446563331481890816,0,0,0,1,mild,0.663
1446563334682251264,0,0,0,0,non-depressed,1
1446563356844961536,2,1,72,0,non-depressed,1
1446563428466839552,1,0,0,0,non-depressed,0.67
1446563580824985600,0,0,2,0,non-depressed,1
1446563805417271296,1,0,0,0,non-depressed,0.647
1446563808886018048,1,0,5,0,non-depressed,1
1446563980282155008,1,0,0,0,non-depressed,1
1446563994668462080,0,0,2,0,non-depressed,0.663
1446564147496378368,4,0,22,2,moderate,0.663
1446564201753980928,0,0,5,0,non-depressed,1
1446564218589822720,0,0,3,0,non-depressed,0.667
1446564330032353280,1,0,3,0,non-depressed,1
1446564332876279808,0,0,3,0,non-depressed,0.674
1446564357953916928,1,0,2,0,non-depressed,1
1446564486945595136,1,0,0,0,non-depressed,1
1446564550740959232,0,0,3,0,non-depressed,1
1446564628343971840,3,0,6,0,non-depressed,1
1446564805817605888,0,0,0,0,non-depressed,1
1446564881977823232,1,0,3,0,non-depressed,0.659
1446564939590631424,0,0,1,0,non-depressed,1
1446564956485345280,0,0,1,1,mild,0.67
1446564995198767104,1,0,0,0,non-depressed,1
1446565125754740736,0,0,0,0,non-depressed,0.674
1446565300460302336,1,0,1,1,mild,0.674
1446565316411072512,1,0,0,0,non-depressed,1
1446565432333201408,0,0,3,0,non-depressed,1
1446565432744366080,0,0,2,0,non-depressed,0.667
1446565539321679872,0,0,1,0,non-depressed,1
1446565809866870784,4,0,3,0,non-depressed,0.67
1446565912602152704,0,0,0,0,non-depressed,1
1446565973511782400,1,0,0,0,non-depressed,1
1446566054529052672,0,0,0,2,moderate,0.659
1446566104160034816,0,0,3,0,non-depressed,1
1446566142408118272,2,0,1,0,non-depressed,0.663
1446566173026525184,0,0,0,0,non-depressed,0.682
1446566285328986112,1,0,5,0,non-depressed,1
1446566521883529216,0,0,0,0,non-depressed,1
1446566637465919488,0,0,3,0,non-depressed,1
1446566655686025216,0,0,0,1,mild,0.663
1446566732668280832,0,0,0,0,non-depressed,1
1446566891741405184,0,0,0,0,non-depressed,1
1446567112152125440,0,0,0,0,non-depressed,1
1446567245094719488,0,0,1,1,mild,0.659
1446567254116741120,0,0,0,0,non-depressed,1
1446567282734292736,0,0,1,0,non-depressed,1
1446567344067784704,1,0,0,0,non-depressed,0.682
1446567371993321472,1,0,2,1,mild,0.686
1446567375839579904,3,0,3,0,non-depressed,1
1446567495738044416,2,0,2,0,non-depressed,1
1446567532966645504,0,1,10,0,non-depressed,1
1446567633093021696,1,0,1,0,non-depressed,0.663
1446567691104497664,3,7,49,0,non-depressed,0.678
1446567993161433088,12,1,28,0,non-depressed,1
1446568113034694656,1,0,1,0,non-depressed,1
1446568115324792832,2,0,2,0,non-depressed,0.667
1446568151534161920,0,0,3,0,non-depressed,0.67
1446568330920345600,0,0,0,0,non-depressed,0.67
1446568405700546304,1,0,1,0,non-depressed,1
1446568500047265792,1,0,0,1,mild,0.659
1446568527016734720,0,1,0,0,non-depressed,0.674
1446568563934961664,1,0,2,0,non-depressed,1
1446568737088278528,1,1,1,0,non-depressed,1
1446568856433070080,1,0,1,0,non-depressed,1
1446568928046575616,1,0,17,1,mild,0.667
1446569002629746688,0,0,1,0,non-depressed,1
1446569028030455808,0,0,0,0,non-depressed,1
1446569162252369920,0,0,0,0,non-depressed,1
1446569165922488320,0,0,1,0,non-depressed,0.667
1446569190844993536,0,0,0,0,non-depressed,1
1446569301104812032,1,0,3,0,non-depressed,1
1446569491605901312,1,0,4,0,non-depressed,1
1446569513726746624,1,0,0,3,severe,1
1446569718220037888,1,0,5,0,non-depressed,1
1446569747684995072,2,0,1,0,non-depressed,1
1446569771303116800,0,0,0,0,non-depressed,1
1446569788793401088,0,0,0,0,non-depressed,1
1446569805662806016,0,0,0,1,mild,0.667
1446569929495429120,0,0,0,1,mild,0.667
1446570071741059072,1,0,1,2,moderate,1
1446570182894395136,1,1,10,0,non-depressed,1
1446570315723771904,1,0,1,1,mild,0.659
1446570400683634688,1,0,3,1,mild,1
1446570616526708736,1,0,2,0,non-depressed,1
1446570907594600448,0,0,0,2,moderate,1
1446570939014074368,2,0,0,0,non-depressed,1
1446571095092518912,1,0,8,0,non-depressed,0.674
1446571126700875520,1,0,1,0,non-depressed,1
1446571171038760704,0,0,0,0,non-depressed,1
1446571241645740032,1,1,40,0,non-depressed,1
1446571270657622016,0,0,1,0,non-depressed,1
1446571311824769024,2,0,3,0,non-depressed,1
1446571329029918720,0,0,0,0,non-depressed,0.67
1446571531966976000,0,0,0,0,non-depressed,1
1446571739417349888,0,0,0,1,mild,0.663
1446571763312304128,2,6,50,0,non-depressed,1
1446571884053680128,0,0,0,0,non-depressed,0.663
1446571994795884288,0,0,0,0,non-depressed,0.663
1446572063972540416,1,0,2,0,non-depressed,1
1446572080158449664,1,0,1,0,non-depressed,1
1446572188686028800,1,0,2,0,non-depressed,1
1446572199377317888,1,0,0,0,non-depressed,0.678
1446572412825395200,0,0,2,1,mild,1
1446572432463179520,0,0,1,0,non-depressed,1
1446572445457006336,2,0,4,0,non-depressed,1
1446572478898266112,11,4,61,2,moderate,0.678
1446572478998929408,0,0,9,2,moderate,1
1446572494975082496,1,0,7,1,mild,0.67
1446572626235703296,0,1,3,0,non-depressed,1
1446572813385563904,0,0,0,0,non-depressed,1
1446572818989260800,0,0,0,2,moderate,0.655
1446572930503221248,0,0,2,1,mild,0.663
1446573020739358720,1,0,2,1,mild,0.659
1446573261538701312,1,0,5,0,non-depressed,1
1446573390039506688,1,0,1,0,non-depressed,1
1446573568846876672,0,0,4,1,mild,1
1446573626711478272,5,2,15,0,non-depressed,0.686
1446573637067329536,0,0,0,1,mild,0.663
1446573763986853888,1,0,1,0,non-depressed,1
1446573843414454272,0,0,2,0,non-depressed,0.667
1446573906433818624,1,0,0,0,non-depressed,1
1446573922237943808,0,0,0,0,non-depressed,1
1446573936653725696,2,0,0,0,non-depressed,1
1446573993612435456,1,2,6,0,non-depressed,1
1446574138139693056,1,5,10,0,non-depressed,1
1446574266049126400,0,0,1,0,non-depressed,1
1446574310722727936,1,0,1,0,non-depressed,1
1446574318586982400,0,0,0,0,non-depressed,1
1446574331320934400,0,0,0,0,non-depressed,1
1446574367966588928,1,0,0,1,mild,0.659
1446574393962995712,0,0,2,0,non-depressed,1
1446574433704030208,0,0,1,0,non-depressed,0.679
1446574440075042816,3,1,1,0,non-depressed,1
1446574464075018240,3,0,6,1,mild,1
1446574602247888896,3,0,1,0,non-depressed,1
1446574741180059648,0,0,0,0,non-depressed,1
1446574816363008000,0,0,0,0,non-depressed,1
1446574952073805824,0,0,0,0,non-depressed,0.667
1446575198870904832,1,0,2,0,non-depressed,0.674
1446575233541017600,1,0,1,0,non-depressed,1
1446575425606635520,1,0,0,0,non-depressed,1
1446575642032676864,0,0,0,0,non-depressed,1
1446575722466881536,0,0,9,0,non-depressed,0.674
1446575760861540352,0,0,0,0,non-depressed,0.674
1446575867388256256,0,0,1,0,non-depressed,1
1446575873008746496,0,0,1,0,non-depressed,0.647
1446575944399994880,1,0,0,0,non-depressed,1
1446576250567471104,1,5,37,0,non-depressed,0.67
1446576285292052480,1,0,10,1,mild,0.667
1446576314417303552,1,0,1,0,non-depressed,1
1446576332276703232,0,0,5,0,non-depressed,1
1446576412954017536,0,0,0,0,non-depressed,1
1446576431039975424,1,0,0,0,non-depressed,1
1446576501919346688,0,0,2,0,non-depressed,0.67
1446576504809328640,0,1,4,1,mild,0.67
1446576613827641088,2,0,64,1,mild,0.67
1446576659033899008,1,0,0,0,non-depressed,0.682
1446576918325776384,2,0,5,0,non-depressed,1
1446577015646310400,2,0,2,0,non-depressed,1
1446577025599279104,1,0,9,0,non-depressed,1
1446577089822408704,1,0,1,1,mild,0.667
1446577567843163904,4,0,1,0,non-depressed,0.67
1446577593252187904,1,0,2,0,non-depressed,1
1446577704971685888,0,0,0,0,non-depressed,0.663
1446577742082871296,0,0,0,0,non-depressed,1
1446577751683739648,2,0,6,0,non-depressed,0.67
1446577803261063168,0,0,4,0,non-depressed,0.667
1446577812450725888,1,0,0,0,non-depressed,1
1446577898354188288,1,0,1,0,non-depressed,0.67
1446578242865954816,0,0,1,0,non-depressed,1
1446578348172447488,0,0,0,0,non-depressed,1
1446578349736964096,0,0,0,1,mild,0.674
1446578411086831616,0,0,0,0,non-depressed,1
1446578463998107648,0,0,0,0,non-depressed,1
1446578521292394496,1,0,1,0,non-depressed,1
1446578543174065920,0,0,0,0,non-depressed,1
1446578558101430272,4,0,5,2,moderate,0.667
1446578574207688704,0,0,13,0,non-depressed,1
1446578590057840640,0,0,0,0,non-depressed,0.67
1446578596705882112,1,0,1,0,non-depressed,1
1446578696991694848,1,0,0,0,non-depressed,1
1446578879838269440,1,0,1,0,non-depressed,1
1446579090920779520,0,0,0,0,non-depressed,1
1446579621500235520,0,0,1,0,non-depressed,1
1446579681268879104,0,0,3,0,non-depressed,1
1446579788114759680,1,0,3,0,non-depressed,1
1446579969535193088,1,0,0,0,non-depressed,1
1446580049612886016,0,10,1,0,non-depressed,1
1446580212871823104,0,0,1,0,non-depressed,1
1446580273056030720,0,3,23,0,non-depressed,1
1446580302541844480,1,0,7,0,non-depressed,1
1446580360876204032,1,1,4,0,non-depressed,1
1446580363342528512,1,0,10,0,non-depressed,0.67
1446580418329853952,0,0,1,2,moderate,0.659
1446580481286451200,6,3,10,0,non-depressed,1
1446580525750181888,1,0,1,0,non-depressed,1
1446580595937644288,1,0,0,0,non-depressed,1
1446384438275944448,0,0,0,0,non-depressed,0.663
1446580949983141888,0,0,1,0,non-depressed,1
1446581005804969984,0,1,0,0,non-depressed,1
1446581635260948480,1,0,0,0,non-depressed,0.67
1446581699870138368,0,0,0,0,non-depressed,1
1446581706354401280,1,0,3,0,non-depressed,1
1446581831558696704,0,0,0,0,non-depressed,1
1446581836038148096,1,0,0,2,moderate,1
1446581862898544640,0,0,0,0,non-depressed,1
1446581941608881920,1,0,0,1,mild,0.674
1446581955286519808,0,0,1,2,moderate,1
1446582123490590720,0,0,2,0,non-depressed,1
1446582137457676288,0,0,1,0,non-depressed,1
1446582385022230528,0,0,0,2,moderate,0.67
1446582537208270848,1,0,0,0,non-depressed,1
1446582661137395712,1,0,0,0,non-depressed,1
1446582848006369280,1,0,1,0,non-depressed,0.663
1446582926825693184,0,0,3,0,non-depressed,1
1446583057767534336,1,0,0,0,non-depressed,1
1446583173178081280,1,0,0,0,non-depressed,1
1446583212071952384,1,0,1,1,mild,0.674
1446583395157487616,0,0,1,0,non-depressed,0.67
1446583551412035584,2,0,0,0,non-depressed,0.674
1446583780114776064,1,0,2,0,non-depressed,1
1446583971769368320,0,1,0,0,non-depressed,0.67
1446584144880865280,0,0,1,0,non-depressed,1
1446584300183429120,0,0,2,0,non-depressed,0.67
1446584347528765440,0,0,0,0,non-depressed,0.679
1446584361898237952,0,0,1,0,non-depressed,1
1446584448741519104,0,0,0,0,non-depressed,1
1446584579020709888,1,0,0,1,mild,0.663
1446584706611306496,0,0,2,0,non-depressed,1
1446584918797082624,0,1,4,0,non-depressed,0.678
1446585081167073280,1,0,0,0,non-depressed,1
1446585117489594368,0,3,1,0,non-depressed,1
1446585284829884416,1,0,1,0,non-depressed,0.67
1446585292270473216,1,0,1,0,non-depressed,1
1446585324977721088,0,0,0,3,severe,1
1445906399880437504,0,0,0,0,non-depressed,0.67
1446585562593439488,0,0,3,0,non-depressed,0.663
1446585951686381568,3,0,2,0,non-depressed,1
1446586142917381888,3,0,15,1,mild,0.67
1446586228120428288,0,7,39,0,non-depressed,1
1446586326904676352,0,0,0,0,non-depressed,1
1446586495029194752,1,0,0,0,non-depressed,1
1446586604475269120,0,0,0,0,non-depressed,1
1446586721437691904,0,0,0,0,non-depressed,0.67
1446586789305536512,1,0,0,0,non-depressed,1
1446586859971399680,1,0,0,1,mild,1
1446586983766188032,0,0,0,0,non-depressed,1
1446587191174467584,0,0,0,0,non-depressed,1
1446587210820620288,0,0,2,0,non-depressed,1
1446587277082300416,0,0,0,1,mild,0.659
1446587629089263616,0,0,1,0,non-depressed,1
1446587642506797056,0,0,1,0,non-depressed,1
1446587928424091648,0,1,1,0,non-depressed,1
1446588051308875520,1,0,1,0,non-depressed,1
1446588111987769088,1,0,0,0,non-depressed,1
1446588166782193664,0,0,2,0,non-depressed,1
1446588196599570432,2,0,4,2,moderate,1
1446588205546020864,0,0,4,0,non-depressed,1
1446588304477105920,0,0,0,0,non-depressed,1
1447781096545034240,0,0,0,0,non-depressed,1
1446588340455702528,1,0,0,2,moderate,0.67
1446588354917637888,1,0,0,0,non-depressed,0.674
1446588383057387520,0,0,0,1,mild,0.671
1446588414329978880,1,0,0,0,non-depressed,0.678
1446588519464386304,1,0,0,0,non-depressed,1
1446588521406369536,1,0,0,0,non-depressed,0.663
1446588576863510528,0,0,0,0,non-depressed,0.667
1446588627404853248,1,0,1,0,non-depressed,0.682
1446588694886977536,0,0,3,0,non-depressed,1
1446588769939951616,0,0,1,0,non-depressed,1
1446588835174002688,1,0,4,0,non-depressed,0.659
1446588869449715712,0,0,1,0,non-depressed,1
1446588904967000064,0,0,0,2,moderate,0.667
1446588936269312000,1,0,1,0,non-depressed,0.663
1446589397084872704,4,1,7,2,moderate,0.667
1446589464608837632,0,1,8,0,non-depressed,1
1446589512856002304,0,0,0,0,non-depressed,1
1446589594401587200,0,0,0,0,non-depressed,1
1446589672503877632,0,0,0,0,non-depressed,0.663
1446589926787719168,0,0,1,0,non-depressed,1
1446589980751671296,1,0,1,0,non-depressed,1
1446590042181353472,1,0,0,0,non-depressed,0.659
1446590100352155648,0,0,0,0,non-depressed,0.667
1446590109583769600,0,1,0,0,non-depressed,1
1446590160385105920,0,0,2,0,non-depressed,1
1446590227766824704,0,0,1,0,non-depressed,1
1446590234397917184,0,0,0,0,non-depressed,0.667
1446590235475861504,0,0,0,1,mild,1
1446590357379158016,0,0,1,0,non-depressed,1
1446590382351929088,1,0,0,0,non-depressed,1
1446590614561333248,0,0,1,1,mild,0.659
1446590674590109696,0,0,1,0,non-depressed,1
1446590711739011072,2,2,20,0,non-depressed,0.67
1446590720312184832,1,0,1,1,mild,0.659
1446590777623134208,0,0,0,0,non-depressed,1
1446590803858571264,0,0,3,0,non-depressed,0.667
1446591022759350272,3,0,10,1,mild,1
1446591316377448448,1,0,1,0,non-depressed,1
1446591615854944256,0,0,0,0,non-depressed,0.655
1446592021645479936,1,0,0,0,non-depressed,1
1446592052897124352,0,0,0,0,non-depressed,0.667
1447917570653241088,0,0,0,2,moderate,0.67
1446592168794025984,0,0,0,0,non-depressed,0.667
1446592220820299520,1,0,1,0,non-depressed,1
1446592451054014464,1,0,1,1,mild,0.663
1446592713521078272,0,0,0,0,non-depressed,1
1446592759247351808,0,0,3,0,non-depressed,0.67
1446592862762803200,1,0,1,0,non-depressed,1
1446592884421976064,0,0,0,0,non-depressed,1
1446592968333434880,1,1,15,0,non-depressed,1
1446592983902535680,0,0,0,3,severe,0.663
1446593347397865472,1,0,4,0,non-depressed,1
1446593419694968832,0,0,0,1,mild,1
1446593658078203904,0,0,1,0,non-depressed,1
1446593713564758016,0,0,0,0,non-depressed,0.674
1446593777733357568,0,0,1,1,mild,0.659
1446593849359585280,1,0,7,0,non-depressed,0.667
1446593946503811072,0,0,0,2,moderate,0.674
1446594126120513536,0,0,0,0,non-depressed,0.67
1446594153559773184,8,0,21,1,mild,0.667
1446594287219712000,1,0,3,0,non-depressed,1
1.44659E+18,0,0,4,0,non-depressed,1
1446594384686878720,0,0,0,0,non-depressed,1
1446594444359356416,0,0,0,0,non-depressed,1
1446594638555463680,0,0,3,0,non-depressed,1
1446594691798081536,0,0,1,0,non-depressed,1
1446594708520722432,0,0,2,1,mild,0.655
1446594729148354304,1,0,2,0,non-depressed,1
1446594745724116736,1,0,7,0,non-depressed,0.667
1446594771372240896,0,1,2,1,mild,0.667
1446594917116022784,0,0,1,0,non-depressed,1
1446595279612940288,0,0,0,0,non-depressed,0.667
1446595326887043072,0,0,0,0,non-depressed,1
1446595407954468864,1,0,1,0,non-depressed,0.674
1446595419736248320,0,0,2,2,moderate,0.651
1446595469631754240,1,0,1,2,moderate,0.67
1446595686678548480,1,0,0,1,mild,0.663
1446595912705495040,1,2,9,0,non-depressed,0.659
1446596221104279552,0,0,0,1,mild,1
1446596248237182720,1,1,6,0,non-depressed,1
1446596355611365120,0,0,1,0,non-depressed,1
1446596364897488896,0,0,0,0,non-depressed,0.663
1446596451274952704,1,0,3,0,non-depressed,1
1446596557575528448,0,0,1,2,moderate,0.659
1446596582518919168,1,0,0,0,non-depressed,1
